item,id,query_type,question_property,lexicon,u,v,first,second,flipped,model,pred,parsed,relation,in_tok,out_tok
627,10699,ate,anticommonsense,PERMUTE,V3,Y,employee,having visited England,False,gpt-4.1,c,1,neither,99,3
627,10699,ate,anticommonsense,KEEP,X,Y,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
627,10699,ate,anticommonsense,PERMUTE,X,Y,CEO,having visited England,False,gpt-4.1,c,1,neither,99,3
631,5153,ate,hard,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
631,5153,ate,hard,PERMUTE,V1,V3,employee,director,True,gpt-4.1,b,1,agrees,93,3
631,5153,ate,hard,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
631,5153,ate,hard,PERMUTE,V1,X,CEO,director,True,gpt-4.1,b,1,agrees,93,71
631,5153,ate,hard,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
631,5153,ate,hard,PERMUTE,V3,Y,employee,manager,False,gpt-4.1,b,1,reversed,93,72
631,5153,ate,hard,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
631,5153,ate,hard,PERMUTE,X,Y,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
633,5170,ate,hard,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
633,5170,ate,hard,PERMUTE,V1,V3,employee,manager,True,gpt-4.1,b,1,agrees,93,72
633,5170,ate,hard,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
633,5170,ate,hard,PERMUTE,V1,X,manager,director,False,gpt-4.1,b,1,reversed,93,77
633,5170,ate,hard,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
633,5170,ate,hard,PERMUTE,V3,Y,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
633,5170,ate,hard,KEEP,X,Y,employee,manager,True,gpt-4.1,b,1,agrees,93,72
633,5170,ate,hard,PERMUTE,X,Y,CEO,director,True,gpt-4.1,b,1,agrees,93,71
635,300,ate,easy,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
635,300,ate,easy,PERMUTE,V1,V3,employee,manager,False,gpt-4.1,b,1,reversed,93,72
635,300,ate,easy,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
635,300,ate,easy,PERMUTE,V1,X,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
635,300,ate,easy,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
635,300,ate,easy,PERMUTE,V3,Y,manager,director,False,gpt-4.1,b,1,reversed,93,77
635,300,ate,easy,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
635,300,ate,easy,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
636,5092,ate,hard,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
636,5092,ate,hard,PERMUTE,V1,V3,manager,employee,False,gpt-4.1,a,1,agrees,93,91
636,5092,ate,hard,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
636,5092,ate,hard,PERMUTE,V1,X,director,manager,True,gpt-4.1,a,1,reversed,93,103
636,5092,ate,hard,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
636,5092,ate,hard,PERMUTE,V3,Y,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
636,5092,ate,hard,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
636,5092,ate,hard,PERMUTE,X,Y,director,CEO,False,gpt-4.1,a,1,agrees,93,84
639,307,ate,easy,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
639,307,ate,easy,PERMUTE,V1,V3,employee,manager,True,gpt-4.1,b,1,agrees,93,72
639,307,ate,easy,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
639,307,ate,easy,PERMUTE,V1,X,CEO,manager,True,gpt-4.1,a,1,reversed,93,34
639,307,ate,easy,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
639,307,ate,easy,PERMUTE,V3,Y,employee,director,False,gpt-4.1,b,1,reversed,93,3
639,307,ate,easy,KEEP,X,Y,employee,manager,True,gpt-4.1,b,1,agrees,93,72
639,307,ate,easy,PERMUTE,X,Y,director,CEO,True,gpt-4.1,a,1,reversed,93,84
645,15508,ate,anticommonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
645,15508,ate,anticommonsense,PERMUTE,V1,V3,CEO,manager,True,gpt-4.1,a,1,reversed,93,34
645,15508,ate,anticommonsense,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
645,15508,ate,anticommonsense,PERMUTE,V1,X,foot size,manager,True,gpt-4.1,c,1,neither,96,3
645,15508,ate,anticommonsense,KEEP,V3,Y,director,foot size,False,gpt-4.1,c,1,neither,96,3
645,15508,ate,anticommonsense,PERMUTE,V3,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
645,15508,ate,anticommonsense,KEEP,X,Y,manager,foot size,False,gpt-4.1,c,1,neither,96,3
645,15508,ate,anticommonsense,PERMUTE,X,Y,foot size,director,False,gpt-4.1,c,1,neither,96,3
646,5138,ett,hard,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
646,5138,ett,hard,PERMUTE,V1,V3,director,manager,False,gpt-4.1,a,1,agrees,93,103
646,5138,ett,hard,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
646,5138,ett,hard,PERMUTE,V1,X,director,employee,False,gpt-4.1,a,1,agrees,93,3
646,5138,ett,hard,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
646,5138,ett,hard,PERMUTE,V3,Y,manager,CEO,False,gpt-4.1,b,1,reversed,93,3
646,5138,ett,hard,KEEP,X,Y,employee,manager,True,gpt-4.1,b,1,agrees,93,72
646,5138,ett,hard,PERMUTE,X,Y,CEO,employee,True,gpt-4.1,a,1,reversed,93,3
647,355,ett,easy,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
647,355,ett,easy,PERMUTE,V1,V3,director,manager,False,gpt-4.1,a,1,agrees,93,103
647,355,ett,easy,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
647,355,ett,easy,PERMUTE,V1,X,employee,director,True,gpt-4.1,b,1,agrees,93,3
647,355,ett,easy,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
647,355,ett,easy,PERMUTE,V3,Y,CEO,manager,True,gpt-4.1,a,1,reversed,93,34
647,355,ett,easy,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
647,355,ett,easy,PERMUTE,X,Y,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
648,9555,det-counterfactual,commonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
648,9555,det-counterfactual,commonsense,PERMUTE,V1,V3,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
648,9555,det-counterfactual,commonsense,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
648,9555,det-counterfactual,commonsense,PERMUTE,V1,X,director,employee,True,gpt-4.1,a,1,reversed,93,3
648,9555,det-counterfactual,commonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
648,9555,det-counterfactual,commonsense,PERMUTE,V3,Y,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
648,9555,det-counterfactual,commonsense,KEEP,X,Y,employee,manager,True,gpt-4.1,b,1,agrees,93,72
648,9555,det-counterfactual,commonsense,PERMUTE,X,Y,manager,director,True,gpt-4.1,b,1,agrees,93,77
649,19970,det-counterfactual,anticommonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
649,19970,det-counterfactual,anticommonsense,PERMUTE,V1,V3,having visited England,employee,True,gpt-4.1,c,1,neither,99,3
649,19970,det-counterfactual,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
649,19970,det-counterfactual,anticommonsense,PERMUTE,V1,X,director,employee,True,gpt-4.1,a,1,reversed,93,3
649,19970,det-counterfactual,anticommonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
649,19970,det-counterfactual,anticommonsense,PERMUTE,V3,Y,having visited England,CEO,False,gpt-4.1,c,1,neither,99,3
649,19970,det-counterfactual,anticommonsense,KEEP,X,Y,employee,having visited England,True,gpt-4.1,c,1,neither,99,3
649,19970,det-counterfactual,anticommonsense,PERMUTE,X,Y,CEO,director,True,gpt-4.1,b,1,agrees,93,71
650,9558,det-counterfactual,commonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
650,9558,det-counterfactual,commonsense,PERMUTE,V1,V3,manager,employee,False,gpt-4.1,a,1,agrees,93,91
650,9558,det-counterfactual,commonsense,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
650,9558,det-counterfactual,commonsense,PERMUTE,V1,X,manager,CEO,False,gpt-4.1,b,1,reversed,93,3
650,9558,det-counterfactual,commonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
650,9558,det-counterfactual,commonsense,PERMUTE,V3,Y,employee,director,False,gpt-4.1,b,1,reversed,93,3
650,9558,det-counterfactual,commonsense,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
650,9558,det-counterfactual,commonsense,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
651,10773,ett,anticommonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
651,10773,ett,anticommonsense,PERMUTE,V1,V3,CEO,having visited England,True,gpt-4.1,c,1,neither,99,3
651,10773,ett,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
651,10773,ett,anticommonsense,PERMUTE,V1,X,employee,having visited England,True,gpt-4.1,c,1,neither,99,3
651,10773,ett,anticommonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
651,10773,ett,anticommonsense,PERMUTE,V3,Y,director,CEO,True,gpt-4.1,a,1,reversed,93,84
651,10773,ett,anticommonsense,KEEP,X,Y,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
651,10773,ett,anticommonsense,PERMUTE,X,Y,employee,director,False,gpt-4.1,b,1,reversed,93,3
652,19966,det-counterfactual,anticommonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
652,19966,det-counterfactual,anticommonsense,PERMUTE,V1,V3,employee,having visited England,True,gpt-4.1,c,1,neither,99,3
652,19966,det-counterfactual,anticommonsense,KEEP,V1,X,CEO,having visited England,False,gpt-4.1,c,1,neither,99,3
652,19966,det-counterfactual,anticommonsense,PERMUTE,V1,X,having visited England,CEO,False,gpt-4.1,c,1,neither,99,3
652,19966,det-counterfactual,anticommonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
652,19966,det-counterfactual,anticommonsense,PERMUTE,V3,Y,employee,director,False,gpt-4.1,b,1,reversed,93,3
652,19966,det-counterfactual,anticommonsense,KEEP,X,Y,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
652,19966,det-counterfactual,anticommonsense,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
653,9575,det-counterfactual,commonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
653,9575,det-counterfactual,commonsense,PERMUTE,V1,V3,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
653,9575,det-counterfactual,commonsense,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
653,9575,det-counterfactual,commonsense,PERMUTE,V1,X,director,employee,True,gpt-4.1,a,1,reversed,93,3
653,9575,det-counterfactual,commonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
653,9575,det-counterfactual,commonsense,PERMUTE,V3,Y,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
653,9575,det-counterfactual,commonsense,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
653,9575,det-counterfactual,commonsense,PERMUTE,X,Y,director,manager,False,gpt-4.1,a,1,agrees,93,103
654,15494,ett,anticommonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
654,15494,ett,anticommonsense,PERMUTE,V1,V3,CEO,foot size,True,gpt-4.1,c,1,neither,96,3
654,15494,ett,anticommonsense,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
654,15494,ett,anticommonsense,PERMUTE,V1,X,foot size,director,False,gpt-4.1,c,1,neither,96,3
654,15494,ett,anticommonsense,KEEP,V3,Y,foot size,director,True,gpt-4.1,c,1,neither,96,3
654,15494,ett,anticommonsense,PERMUTE,V3,Y,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
654,15494,ett,anticommonsense,KEEP,X,Y,foot size,manager,True,gpt-4.1,c,1,neither,96,3
654,15494,ett,anticommonsense,PERMUTE,X,Y,manager,director,True,gpt-4.1,b,1,agrees,93,77
655,5183,ett,hard,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
655,5183,ett,hard,PERMUTE,V1,V3,manager,employee,False,gpt-4.1,a,1,agrees,93,91
655,5183,ett,hard,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
655,5183,ett,hard,PERMUTE,V1,X,manager,director,False,gpt-4.1,b,1,reversed,93,77
655,5183,ett,hard,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
655,5183,ett,hard,PERMUTE,V3,Y,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
655,5183,ett,hard,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
655,5183,ett,hard,PERMUTE,X,Y,director,CEO,False,gpt-4.1,a,1,agrees,93,84
656,292,ett,easy,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
656,292,ett,easy,PERMUTE,V1,V3,manager,employee,True,gpt-4.1,a,1,reversed,93,91
656,292,ett,easy,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
656,292,ett,easy,PERMUTE,V1,X,CEO,employee,True,gpt-4.1,a,1,reversed,93,3
656,292,ett,easy,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
656,292,ett,easy,PERMUTE,V3,Y,director,manager,True,gpt-4.1,a,1,reversed,93,103
656,292,ett,easy,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
656,292,ett,easy,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
657,10727,ett,anticommonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
657,10727,ett,anticommonsense,PERMUTE,V1,V3,director,having visited England,False,gpt-4.1,c,1,neither,99,3
657,10727,ett,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
657,10727,ett,anticommonsense,PERMUTE,V1,X,employee,director,True,gpt-4.1,b,1,agrees,93,3
657,10727,ett,anticommonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
657,10727,ett,anticommonsense,PERMUTE,V3,Y,CEO,having visited England,True,gpt-4.1,c,1,neither,99,3
657,10727,ett,anticommonsense,KEEP,X,Y,employee,having visited England,True,gpt-4.1,c,1,neither,99,3
657,10727,ett,anticommonsense,PERMUTE,X,Y,CEO,employee,True,gpt-4.1,a,1,reversed,93,3
658,9573,det-counterfactual,commonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
658,9573,det-counterfactual,commonsense,PERMUTE,V1,V3,manager,employee,True,gpt-4.1,a,1,reversed,93,91
658,9573,det-counterfactual,commonsense,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
658,9573,det-counterfactual,commonsense,PERMUTE,V1,X,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
658,9573,det-counterfactual,commonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
658,9573,det-counterfactual,commonsense,PERMUTE,V3,Y,director,manager,True,gpt-4.1,a,1,reversed,93,103
658,9573,det-counterfactual,commonsense,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
658,9573,det-counterfactual,commonsense,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
659,9557,det-counterfactual,commonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
659,9557,det-counterfactual,commonsense,PERMUTE,V1,V3,employee,manager,True,gpt-4.1,b,1,agrees,93,72
659,9557,det-counterfactual,commonsense,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
659,9557,det-counterfactual,commonsense,PERMUTE,V1,X,manager,CEO,False,gpt-4.1,b,1,reversed,93,3
659,9557,det-counterfactual,commonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
659,9557,det-counterfactual,commonsense,PERMUTE,V3,Y,director,employee,True,gpt-4.1,a,1,reversed,93,3
659,9557,det-counterfactual,commonsense,KEEP,X,Y,employee,manager,True,gpt-4.1,b,1,agrees,93,72
659,9557,det-counterfactual,commonsense,PERMUTE,X,Y,director,CEO,True,gpt-4.1,a,1,reversed,93,84
660,15485,ett,anticommonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
660,15485,ett,anticommonsense,PERMUTE,V1,V3,foot size,manager,False,gpt-4.1,c,1,neither,96,3
660,15485,ett,anticommonsense,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
660,15485,ett,anticommonsense,PERMUTE,V1,X,CEO,foot size,True,gpt-4.1,c,1,neither,96,3
660,15485,ett,anticommonsense,KEEP,V3,Y,director,foot size,False,gpt-4.1,c,1,neither,96,3
660,15485,ett,anticommonsense,PERMUTE,V3,Y,manager,director,False,gpt-4.1,b,1,reversed,93,77
660,15485,ett,anticommonsense,KEEP,X,Y,foot size,manager,True,gpt-4.1,c,1,neither,96,3
660,15485,ett,anticommonsense,PERMUTE,X,Y,director,CEO,True,gpt-4.1,a,1,reversed,93,84
661,381,ett,easy,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
661,381,ett,easy,PERMUTE,V1,V3,employee,manager,False,gpt-4.1,b,1,reversed,93,72
661,381,ett,easy,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
661,381,ett,easy,PERMUTE,V1,X,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
661,381,ett,easy,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
661,381,ett,easy,PERMUTE,V3,Y,director,manager,True,gpt-4.1,a,1,reversed,93,103
661,381,ett,easy,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
661,381,ett,easy,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
662,327,ett,easy,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
662,327,ett,easy,PERMUTE,V1,V3,manager,employee,False,gpt-4.1,a,1,agrees,93,91
662,327,ett,easy,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
662,327,ett,easy,PERMUTE,V1,X,manager,director,False,gpt-4.1,b,1,reversed,93,77
662,327,ett,easy,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
662,327,ett,easy,PERMUTE,V3,Y,CEO,employee,True,gpt-4.1,a,1,reversed,93,3
662,327,ett,easy,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
662,327,ett,easy,PERMUTE,X,Y,director,CEO,False,gpt-4.1,a,1,agrees,93,84
663,19958,det-counterfactual,anticommonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
663,19958,det-counterfactual,anticommonsense,PERMUTE,V1,V3,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
663,19958,det-counterfactual,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
663,19958,det-counterfactual,anticommonsense,PERMUTE,V1,X,CEO,having visited England,True,gpt-4.1,c,1,neither,99,3
663,19958,det-counterfactual,anticommonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
663,19958,det-counterfactual,anticommonsense,PERMUTE,V3,Y,employee,director,False,gpt-4.1,b,1,reversed,93,3
663,19958,det-counterfactual,anticommonsense,KEEP,X,Y,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
663,19958,det-counterfactual,anticommonsense,PERMUTE,X,Y,CEO,director,False,gpt-4.1,b,1,reversed,93,71
664,10670,ett,anticommonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
664,10670,ett,anticommonsense,PERMUTE,V1,V3,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
664,10670,ett,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
664,10670,ett,anticommonsense,PERMUTE,V1,X,director,employee,True,gpt-4.1,a,1,reversed,93,3
664,10670,ett,anticommonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
664,10670,ett,anticommonsense,PERMUTE,V3,Y,CEO,having visited England,False,gpt-4.1,c,1,neither,99,3
664,10670,ett,anticommonsense,KEEP,X,Y,employee,having visited England,True,gpt-4.1,c,1,neither,99,3
664,10670,ett,anticommonsense,PERMUTE,X,Y,having visited England,director,True,gpt-4.1,c,1,neither,99,3
665,9554,det-counterfactual,commonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
665,9554,det-counterfactual,commonsense,PERMUTE,V1,V3,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
665,9554,det-counterfactual,commonsense,KEEP,V1,X,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
665,9554,det-counterfactual,commonsense,PERMUTE,V1,X,director,employee,True,gpt-4.1,a,1,reversed,93,3
665,9554,det-counterfactual,commonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
665,9554,det-counterfactual,commonsense,PERMUTE,V3,Y,manager,CEO,True,gpt-4.1,b,1,agrees,93,3
665,9554,det-counterfactual,commonsense,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
665,9554,det-counterfactual,commonsense,PERMUTE,X,Y,director,manager,False,gpt-4.1,a,1,agrees,93,103
666,19950,det-counterfactual,anticommonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
666,19950,det-counterfactual,anticommonsense,PERMUTE,V1,V3,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
666,19950,det-counterfactual,anticommonsense,KEEP,V1,X,CEO,having visited England,False,gpt-4.1,c,1,neither,99,3
666,19950,det-counterfactual,anticommonsense,PERMUTE,V1,X,employee,director,False,gpt-4.1,b,1,reversed,93,3
666,19950,det-counterfactual,anticommonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
666,19950,det-counterfactual,anticommonsense,PERMUTE,V3,Y,CEO,having visited England,False,gpt-4.1,c,1,neither,99,3
666,19950,det-counterfactual,anticommonsense,KEEP,X,Y,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
666,19950,det-counterfactual,anticommonsense,PERMUTE,X,Y,director,having visited England,False,gpt-4.1,c,1,neither,99,3
667,372,ett,easy,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
667,372,ett,easy,PERMUTE,V1,V3,manager,employee,False,gpt-4.1,a,1,agrees,93,91
667,372,ett,easy,KEEP,V1,X,CEO,manager,False,gpt-4.1,a,1,agrees,93,34
667,372,ett,easy,PERMUTE,V1,X,manager,director,False,gpt-4.1,b,1,reversed,93,77
667,372,ett,easy,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
667,372,ett,easy,PERMUTE,V3,Y,CEO,employee,True,gpt-4.1,a,1,reversed,93,3
667,372,ett,easy,KEEP,X,Y,manager,employee,False,gpt-4.1,a,1,agrees,93,91
667,372,ett,easy,PERMUTE,X,Y,director,CEO,False,gpt-4.1,a,1,agrees,93,84
668,19946,det-counterfactual,anticommonsense,KEEP,V1,V3,director,CEO,True,gpt-4.1,a,1,reversed,93,84
668,19946,det-counterfactual,anticommonsense,PERMUTE,V1,V3,CEO,employee,True,gpt-4.1,a,1,reversed,93,3
668,19946,det-counterfactual,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
668,19946,det-counterfactual,anticommonsense,PERMUTE,V1,X,director,employee,True,gpt-4.1,a,1,reversed,93,3
668,19946,det-counterfactual,anticommonsense,KEEP,V3,Y,employee,director,True,gpt-4.1,b,1,agrees,93,3
668,19946,det-counterfactual,anticommonsense,PERMUTE,V3,Y,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
668,19946,det-counterfactual,anticommonsense,KEEP,X,Y,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
668,19946,det-counterfactual,anticommonsense,PERMUTE,X,Y,director,having visited England,False,gpt-4.1,c,1,neither,99,3
669,19964,det-counterfactual,anticommonsense,KEEP,V1,V3,CEO,director,False,gpt-4.1,b,1,reversed,93,71
669,19964,det-counterfactual,anticommonsense,PERMUTE,V1,V3,having visited England,employee,False,gpt-4.1,c,1,neither,99,3
669,19964,det-counterfactual,anticommonsense,KEEP,V1,X,having visited England,CEO,True,gpt-4.1,c,1,neither,99,3
669,19964,det-counterfactual,anticommonsense,PERMUTE,V1,X,director,having visited England,True,gpt-4.1,c,1,neither,99,3
669,19964,det-counterfactual,anticommonsense,KEEP,V3,Y,director,employee,False,gpt-4.1,a,1,agrees,93,3
669,19964,det-counterfactual,anticommonsense,PERMUTE,V3,Y,employee,CEO,False,gpt-4.1,b,1,reversed,93,48
