sample,item,id,lexicon,family,query_type,cond,k,estimand_unchanged,route,implied_answer,gold,gold_is_true_answer,n_scm,group,vs_ORACLE,vs_RAW
conf,868,9047,KEEP,frontdoor,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,868,9047,KEEP,frontdoor,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,868,9047,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,868,9047,PSEUDO,frontdoor,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,868,9047,PSEUDO,frontdoor,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,868,9047,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,870,4278,KEEP,frontdoor,ett,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,870,4278,KEEP,frontdoor,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
conf,870,4278,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
conf,870,4278,PSEUDO,frontdoor,ett,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,870,4278,PSEUDO,frontdoor,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,870,4278,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,872,14647,KEEP,frontdoor,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,872,14647,KEEP,frontdoor,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,872,14647,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,872,14647,PSEUDO,frontdoor,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.3333333333333333,0.0
conf,872,14647,PSEUDO,frontdoor,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.3333333333333333,0.0
conf,872,14647,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
conf,873,14670,KEEP,frontdoor,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,873,14670,KEEP,frontdoor,ett,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",-0.5,-0.5
conf,873,14670,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,873,14670,PSEUDO,frontdoor,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,873,14670,PSEUDO,frontdoor,ett,DR_k2,2,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,873,14670,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,874,14633,KEEP,frontdoor,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,874,14633,KEEP,frontdoor,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.0
conf,874,14633,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,874,14633,PSEUDO,frontdoor,ett,DR_k1,1,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
conf,874,14633,PSEUDO,frontdoor,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,874,14633,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
conf,875,8953,KEEP,frontdoor,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,875,8953,KEEP,frontdoor,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,875,8953,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,875,8953,PSEUDO,frontdoor,ett,DR_k1,1,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,875,8953,PSEUDO,frontdoor,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.6666666666666666
conf,875,8953,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,876,9018,KEEP,frontdoor,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,-0.6666666666666666
conf,876,9018,KEEP,frontdoor,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,-0.6666666666666666
conf,876,9018,KEEP,frontdoor,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.6666666666666666
conf,876,9018,PSEUDO,frontdoor,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,876,9018,PSEUDO,frontdoor,ett,DR_k2,2,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,876,9018,PSEUDO,frontdoor,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,918,7063,KEEP,mediation,ate,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
conf,918,7063,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,918,7063,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,918,7063,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.3333333333333333,0.3333333333333333
conf,918,7063,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,918,7063,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,919,3117,KEEP,mediation,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,919,3117,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,919,3117,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,-1.0
conf,919,3117,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,0.3333333333333333
conf,919,3117,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,919,3117,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,0.0
conf,925,1129,KEEP,mediation,ate,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,925,1129,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,925,1129,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,925,1129,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,no,yes,True,2,answer changed,0.0,0.0
conf,925,1129,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,925,1129,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,926,13483,KEEP,mediation,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.3333333333333333,0.0
conf,926,13483,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
conf,926,13483,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-1.0
conf,926,13483,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.3333333333333333
conf,926,13483,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,926,13483,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,928,16509,KEEP,mediation,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,928,16509,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-1.0
conf,928,16509,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.6666666666666666
conf,928,16509,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,928,16509,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
conf,928,16509,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,-0.3333333333333333
conf,929,15335,KEEP,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,929,15335,KEEP,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,929,15335,KEEP,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,929,15335,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.3333333333333333,-0.6666666666666666
conf,929,15335,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",1.0,0.0
conf,929,15335,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.6666666666666666,-0.3333333333333333
conf,932,17243,KEEP,mediation,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,932,17243,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,932,17243,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,932,17243,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,932,17243,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,0.0
conf,932,17243,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.3333333333333333
conf,934,11513,KEEP,mediation,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,934,11513,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,934,11513,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,934,11513,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.6666666666666666,0.6666666666666666
conf,934,11513,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,934,11513,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,935,1994,KEEP,mediation,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,935,1994,KEEP,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,935,1994,KEEP,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.6666666666666666,-0.6666666666666666
conf,935,1994,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,-0.3333333333333333,0.6666666666666666
conf,935,1994,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,935,1994,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,yes,True,2,answer changed,-1.0,0.0
conf,937,16643,KEEP,mediation,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",-0.3333333333333333,-0.3333333333333333
conf,937,16643,KEEP,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,937,16643,KEEP,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,937,16643,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,-0.3333333333333333
conf,937,16643,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,-0.3333333333333333
conf,937,16643,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.6666666666666666,0.0
conf,943,6966,KEEP,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,943,6966,KEEP,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,943,6966,KEEP,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,943,6966,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,-0.3333333333333333,-1.0
conf,943,6966,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.6666666666666666,0.0
conf,943,6966,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,-0.3333333333333333
conf,946,2023,KEEP,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,946,2023,KEEP,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,946,2023,KEEP,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,946,2023,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,-0.3333333333333333,-0.3333333333333333
conf,946,2023,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,946,2023,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,948,17461,KEEP,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.3333333333333333
conf,948,17461,KEEP,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,948,17461,KEEP,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,948,17461,PSEUDO,mediation,ate,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.3333333333333333,-0.6666666666666666
conf,948,17461,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",1.0,0.0
conf,948,17461,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",1.0,0.0
conf,951,2059,KEEP,mediation,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,951,2059,KEEP,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,951,2059,KEEP,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,951,2059,PSEUDO,mediation,ate,DR_k1,1,False,backdoor,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,951,2059,PSEUDO,mediation,ate,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,951,2059,PSEUDO,mediation,ate,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,956,17333,KEEP,mediation,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.3333333333333333,0.6666666666666666
conf,956,17333,KEEP,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,956,17333,KEEP,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.6666666666666666
conf,956,17333,PSEUDO,mediation,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.3333333333333333,0.3333333333333333
conf,956,17333,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,956,17333,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,959,1037,KEEP,mediation,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.0,0.0
conf,959,1037,KEEP,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,959,1037,KEEP,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,959,1037,PSEUDO,mediation,ett,DR_k1,1,False,backdoor,yes,no,True,2,answer changed,0.3333333333333333,0.3333333333333333
conf,959,1037,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.3333333333333333
conf,959,1037,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.3333333333333333
conf,960,17440,KEEP,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,960,17440,KEEP,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,960,17440,KEEP,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,960,17440,PSEUDO,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,960,17440,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,960,17440,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,961,4826,KEEP,mediation,ett,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,-0.3333333333333333
conf,961,4826,KEEP,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,-0.3333333333333333
conf,961,4826,KEEP,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.0
conf,961,4826,PSEUDO,mediation,ett,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.6666666666666666
conf,961,4826,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
conf,961,4826,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.6666666666666666
conf,967,17319,KEEP,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,4,estimand kept,0.0,0.3333333333333333
conf,967,17319,KEEP,mediation,ett,DR_k2,2,False,no path,no,yes,True,4,answer changed,0.0,0.3333333333333333
conf,967,17319,KEEP,mediation,ett,DR_k3,3,False,no path,no,yes,True,4,answer changed,0.0,0.3333333333333333
conf,967,17319,PSEUDO,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,4,estimand kept,0.0,0.0
conf,967,17319,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,yes,True,4,answer changed,0.0,0.0
conf,967,17319,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,yes,True,4,answer changed,0.0,0.0
conf,969,18280,KEEP,mediation,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,969,18280,KEEP,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,969,18280,KEEP,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,969,18280,PSEUDO,mediation,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.0
conf,969,18280,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,969,18280,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,970,18263,KEEP,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,970,18263,KEEP,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,970,18263,KEEP,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,970,18263,PSEUDO,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,-0.3333333333333333,-0.3333333333333333
conf,970,18263,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,970,18263,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,972,3025,KEEP,mediation,ett,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.0,0.0
conf,972,3025,KEEP,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,972,3025,KEEP,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,972,3025,PSEUDO,mediation,ett,DR_k1,1,True,backdoor,no,no,True,2,estimand kept,0.3333333333333333,0.3333333333333333
conf,972,3025,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,no,True,2,"estimand changed, answer kept",0.3333333333333333,0.3333333333333333
conf,972,3025,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,no,True,2,"estimand changed, answer kept",0.0,0.0
conf,975,12640,KEEP,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,975,12640,KEEP,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,-0.3333333333333333,-0.3333333333333333
conf,975,12640,KEEP,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,975,12640,PSEUDO,mediation,ett,DR_k1,1,True,backdoor,yes,yes,True,2,estimand kept,0.0,0.0
conf,975,12640,PSEUDO,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,975,12640,PSEUDO,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.0
conf,977,11857,KEEP,mediation,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
conf,977,11857,KEEP,mediation,ett,DR_k2,2,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
conf,977,11857,KEEP,mediation,ett,DR_k3,3,False,no path,no,yes,True,2,answer changed,0.0,0.3333333333333333
conf,977,11857,PSEUDO,mediation,ett,DR_k1,1,False,backdoor,yes,yes,True,2,"estimand changed, answer kept",0.0,0.3333333333333333
