item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
612,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,149,146,
612,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1-nano,yes,1,0,102,113,
614,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,142,128,
614,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,no,4,False,False,gpt-4.1-nano,yes,1,0,96,100,
616,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,235,502,
616,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,108,171,
617,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,181,147,
617,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,134,86,
619,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1-nano,,0,0,281,700,
619,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,232,685,
620,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,166,183,
620,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,106,142,
622,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1-nano,,0,0,318,700,
622,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,KEEP,yes,5,True,True,gpt-4.1-nano,,0,0,246,700,
625,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,131,89,
625,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,90,82,
629,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,gpt-4.1-nano,yes,1,1,217,106,
629,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,KEEP,yes,5,True,True,gpt-4.1-nano,yes,1,1,145,106,
634,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,178,76,
634,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,no,4,True,True,gpt-4.1-nano,yes,1,0,134,70,
636,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,198,116,
636,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,146,111,
637,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,168,132,
637,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,110,155,
639,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,139,141,
639,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,90,62,
642,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,138,106,
642,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,90,57,
645,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,136,315,
645,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,92,272,
646,"amount of rainfall | likelihood of flooding | water level in a river || AB,BC",ORACLE,KEEP,yes,3,True,True,gpt-4.1-nano,yes,1,1,193,84,
646,"amount of rainfall | likelihood of flooding | water level in a river || AB,BC",RAW,KEEP,yes,3,True,True,gpt-4.1-nano,yes,1,1,150,73,
648,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,192,154,
648,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,146,90,
650,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,172,108,
650,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,126,70,
652,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,146,291,
652,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,92,141,
662,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,194,94,
662,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1-nano,no,1,1,142,104,
664,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,160,135,
664,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,94,88,
668,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,True,True,gpt-4.1-nano,no,1,1,190,168,
668,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,True,True,gpt-4.1-nano,no,1,1,134,67,
671,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1-nano,no,1,1,186,126,
671,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",RAW,KEEP,no,3,True,True,gpt-4.1-nano,no,1,1,146,67,
672,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,KEEP,no,5,True,True,gpt-4.1-nano,,0,0,279,700,
672,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,KEEP,no,5,True,True,gpt-4.1-nano,,0,0,223,700,
673,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,141,132,
673,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,104,74,
675,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,121,63,
675,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,90,54,
677,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,145,240,
677,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,96,83,
678,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,171,155,
678,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,100,112,
679,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,122,198,
679,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,yes,1,0,86,157,
680,"amount of exercise | overall health condition | physical fitness level || AB,AC",ORACLE,KEEP,yes,3,True,True,gpt-4.1-nano,yes,1,1,173,103,
680,"amount of exercise | overall health condition | physical fitness level || AB,AC",RAW,KEEP,yes,3,True,True,gpt-4.1-nano,yes,1,1,142,109,
684,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1-nano,,0,0,287,700,
684,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",RAW,KEEP,no,3,True,True,gpt-4.1-nano,no,1,1,244,691,
688,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,185,295,
688,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,yes,1,0,106,131,
699,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,178,126,
699,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,134,69,
701,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,144,130,
701,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,98,231,
706,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,185,367,
706,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-nano,yes,1,0,118,164,
707,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,143,226,
707,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,yes,1,0,93,147,
708,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,140,147,
708,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,96,70,
710,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,155,339,
710,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,90,68,
723,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,136,94,
723,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,94,74,
728,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,146,187,
728,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1-nano,no,1,1,92,67,
729,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1-nano,no,1,1,181,135,
729,"exam score | grade in the course | number of hours studied || AB,BC",RAW,KEEP,no,3,True,True,gpt-4.1-nano,no,1,1,142,128,
734,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,258,556,
734,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,yes,4,True,True,gpt-4.1-nano,yes,1,1,174,66,
735,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,128,101,
735,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1-nano,no,1,1,91,3,
737,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,237,415,
737,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,gpt-4.1-nano,no,1,1,116,244,
