item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,99,387,,Novita,stop,0.000168165,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,352,,Novita,stop,0.000161725,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,214,,Novita,stop,0.000106525,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,257,,Novita,stop,0.0001163,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,192,142,,Novita,stop,8.272e-05,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,273,,Novita,stop,0.000135255,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,125,,Novita,stop,6.944e-05,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,287,533,,Novita,stop,0.000251945,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,287,589,,Novita,stop,0.000274345,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,244,597,,Novita,stop,0.00027174,700
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,186,162,,Novita,stop,8.991e-05,700
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,187,218,,Novita,stop,0.000112445,700
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,178,,Novita,stop,9.118e-05,700
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,196,242,,Novita,stop,0.00012326,700
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,197,156,,Novita,stop,8.8995e-05,700
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,157,,Novita,stop,8.224e-05,700
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,166,388,,Novita,stop,0.00017761,700
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,166,504,,Novita,stop,0.00022401,700
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,97,,Novita,stop,5.203e-05,700
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,195,208,,Novita,stop,0.000109525,700
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,195,210,,Novita,stop,0.000110325,700
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,150,,Novita,stop,7.998e-05,700
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,286,,Novita,stop,0.000135055,700
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,455,,Novita,stop,0.00020279,700
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,181,,Novita,stop,8.563e-05,700
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,185,220,,Novita,stop,0.000112975,700
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,186,151,,Novita,stop,8.551e-05,700
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,131,,Novita,stop,7.184e-05,700
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,142,378,,Novita,stop,0.00017037,700
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,141,376,,Novita,stop,0.000169435,700
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,108,,Novita,stop,5.67e-05,700
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,173,571,,Novita,stop,0.000251755,700
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,174,526,,Novita,stop,0.00023389,700
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,310,,Novita,stop,0.0001375,700
1500,"amount of sunscreen sold | number of people going to the beach | weather conditions || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,187,236,,Novita,stop,0.000119645,700
1500,"amount of sunscreen sold | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,187,244,,Novita,stop,0.000122845,700
1500,"amount of sunscreen sold | number of people going to the beach | weather conditions || AB,AC,BC",RAW,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,165,,Novita,stop,8.544e-05,700
1502,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,260,,Novita,stop,0.00012452,700
1502,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,386,,Novita,stop,0.000175055,700
1502,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,217,,Novita,stop,0.00010003,700
1503,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,197,195,,Novita,stop,0.000104595,700
1503,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,189,132,,Novita,stop,7.8315e-05,700
1503,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,145,,Novita,stop,7.744e-05,700
1504,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,194,216,,Novita,stop,0.00011259,700
1504,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,194,245,,Novita,stop,0.00012419,700
1504,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,151,134,,Novita,stop,7.3985e-05,700
1510,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,197,169,,Novita,stop,9.4195e-05,700
1510,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,196,284,,Novita,stop,0.00014006,700
1510,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,116,,Novita,stop,6.584e-05,700
1515,"crop growth | harvest yield | temperature || AB,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,181,149,,Novita,stop,8.4035e-05,700
1515,"crop growth | harvest yield | temperature || AB,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,182,156,,Novita,stop,8.697e-05,700
1515,"crop growth | harvest yield | temperature || AB,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,129,,Novita,stop,7.104e-05,700
1516,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,142,397,,Novita,stop,0.00017797,700
1516,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,149,240,,Novita,stop,0.000116115,700
1516,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,239,,Novita,stop,0.0001091,700
1521,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,146,212,,Novita,stop,0.00010451,700
1521,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,145,299,,Novita,stop,0.000139175,700
1521,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,110,,Novita,stop,5.723e-05,700
1522,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,167,569,,Novita,stop,0.000250145,700
1522,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,168,669,,Novita,stop,0.00029028,700
1522,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,229,,Novita,stop,0.00010483,700
1523,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,281,506,,Novita,stop,0.000240335,700
1523,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,289,515,,Novita,stop,0.000245015,700
1523,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,238,688,,Novita,stop,0.00030733,700
1524,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,240,,Novita,stop,0.000116655,700
1524,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,375,,Novita,stop,0.000170655,700
1524,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,172,,Novita,stop,8.23e-05,700
