model,item,id,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1,74,26357,FE_k2,diamond,2,yes,yes,1,1,171,286,
gpt-4.1,72,5408,ED_k1,diamond,2,yes,yes,1,1,152,210,
gpt-4.1,78,27693,PROSE,diamond,3,no,no,1,1,148,53,
gpt-4.1,78,27693,RAW,diamond,3,no,no,1,1,113,65,
gpt-4.1,78,27693,ORACLE,diamond,3,no,no,1,1,163,215,
gpt-4.1,78,27693,DR_k1,diamond,3,no,no,1,1,163,422,
gpt-4.1,78,27693,DR_k2,diamond,3,no,no,1,1,162,390,
gpt-4.1,78,27693,DR_k3,diamond,3,no,no,1,1,163,517,
gpt-4.1,76,26840,ED_k3,diamond,2,yes,no,0,1,145,163,
gpt-4.1,76,26840,ED_k2,diamond,2,yes,no,0,1,157,202,
gpt-4.1,74,26357,ED_k1,diamond,2,yes,no,0,1,162,211,
gpt-4.1,76,26840,DR_k3,diamond,2,yes,yes,1,1,171,202,
gpt-4.1,77,517,ED_k3,diamond,3,yes,no,0,1,130,92,
gpt-4.1,76,26840,ED_k1,diamond,2,yes,no,0,1,168,267,
gpt-4.1,76,26840,FE_k2,diamond,2,yes,yes,1,1,180,273,
gpt-4.1,79,490,PROSE,diamond,3,yes,yes,1,1,136,127,
gpt-4.1,79,490,RAW,diamond,3,yes,no,0,1,105,3,
gpt-4.1,79,490,ORACLE,diamond,3,yes,yes,1,1,151,196,
gpt-4.1,79,490,DR_k1,diamond,3,yes,no,0,1,151,273,
gpt-4.1,79,490,DR_k3,diamond,3,yes,no,0,1,153,223,
gpt-4.1,77,517,ED_k2,diamond,3,yes,yes,1,1,139,141,
gpt-4.1,76,26840,FE_k1,diamond,2,yes,yes,1,1,176,264,
gpt-4.1,77,517,FE_k1,diamond,3,yes,yes,1,1,154,215,
gpt-4.1,77,517,DR_k1,diamond,3,yes,no,0,1,153,387,
gpt-4.1,77,517,ED_k1,diamond,3,yes,no,0,1,142,196,
gpt-4.1,80,24188,RAW,diamond,3,yes,yes,1,1,113,124,
gpt-4.1,80,24188,PROSE,diamond,3,yes,yes,1,1,146,183,
gpt-4.1,80,24188,ORACLE,diamond,3,yes,yes,1,1,161,215,
gpt-4.1,78,27693,ED_k2,diamond,3,no,no,1,1,148,225,
gpt-4.1,79,490,ED_k2,diamond,3,yes,no,0,1,139,98,
gpt-4.1,77,517,FE_k2,diamond,3,yes,no,0,1,156,253,
gpt-4.1,76,26840,DR_k2,diamond,2,yes,yes,1,1,172,312,
gpt-4.1,77,517,DR_k3,diamond,3,yes,no,0,1,153,278,
gpt-4.1,79,490,DR_k2,diamond,3,yes,no,0,1,147,148,
gpt-4.1,78,27693,ED_k3,diamond,3,no,no,1,1,139,242,
gpt-4.1,79,490,ED_k1,diamond,3,yes,no,0,1,142,144,
gpt-4.1,81,1319,RAW,diamond,3,no,no,1,1,102,122,
gpt-4.1,81,1319,PROSE,diamond,3,no,yes,0,1,141,69,
gpt-4.1,81,1319,ORACLE,diamond,3,no,yes,0,1,156,148,
gpt-4.1,79,490,ED_k3,diamond,3,yes,no,0,1,130,114,
gpt-4.1,81,1319,DR_k3,diamond,3,no,no,1,1,155,236,
gpt-4.1,79,490,FE_k1,diamond,3,yes,no,0,1,153,143,
gpt-4.1,80,24188,ED_k1,diamond,3,yes,yes,1,1,158,221,
gpt-4.1,78,27693,ED_k1,diamond,3,no,no,1,1,160,477,
gpt-4.1,80,24188,DR_k3,diamond,3,yes,yes,1,1,161,262,
gpt-4.1,81,1319,DR_k1,diamond,3,no,yes,0,1,156,183,
gpt-4.1,82,16476,PROSE,diamond,3,no,no,1,1,136,3,
gpt-4.1,82,16476,RAW,diamond,3,no,no,1,1,99,52,
gpt-4.1,82,16476,ORACLE,diamond,3,no,no,1,1,151,110,
gpt-4.1,79,490,FE_k2,diamond,3,yes,no,0,1,156,238,
gpt-4.1,80,24188,ED_k3,diamond,3,yes,yes,1,1,138,218,
gpt-4.1,81,1319,ED_k2,diamond,3,no,no,1,1,140,170,
gpt-4.1,80,24188,FE_k1,diamond,3,yes,yes,1,1,164,323,
gpt-4.1,80,24188,FE_k2,diamond,3,yes,yes,1,1,167,274,
gpt-4.1,78,27693,FE_k2,diamond,3,no,no,1,1,170,295,
gpt-4.1,81,1319,ED_k1,diamond,3,no,yes,0,1,144,297,
gpt-4.1,80,24188,ED_k2,diamond,3,yes,yes,1,1,148,350,
gpt-4.1,81,1319,ED_k3,diamond,3,no,no,1,1,128,188,
gpt-4.1,81,1319,FE_k2,diamond,3,no,yes,0,1,164,169,
gpt-4.1,83,5385,RAW,diamond,3,yes,no,0,1,97,75,
gpt-4.1,83,5385,PROSE,diamond,3,yes,yes,1,1,125,134,
gpt-4.1,83,5385,ORACLE,diamond,3,yes,yes,1,1,140,166,
gpt-4.1,83,5385,DR_k2,diamond,3,yes,no,0,1,134,198,
gpt-4.1,83,5385,DR_k3,diamond,3,yes,no,0,1,138,358,
gpt-4.1,80,24188,DR_k1,diamond,3,yes,yes,1,1,161,284,
gpt-4.1,82,16476,DR_k1,diamond,3,no,no,1,1,150,109,
gpt-4.1,81,1319,DR_k2,diamond,3,no,yes,0,1,147,272,
gpt-4.1,81,1319,FE_k1,diamond,3,no,yes,0,1,160,266,
gpt-4.1,82,16476,DR_k3,diamond,3,no,no,1,1,151,127,
gpt-4.1,82,16476,ED_k1,diamond,3,no,no,1,1,147,120,
gpt-4.1,84,15580,PROSE,diamondcut,1,no,no,1,1,140,210,
gpt-4.1,84,15580,ORACLE,diamondcut,1,no,no,1,1,156,213,
gpt-4.1,84,15580,RAW,diamondcut,1,no,no,1,1,112,209,
gpt-4.1,84,15580,DR_k3,diamondcut,1,no,no,1,1,156,200,
gpt-4.1,82,16476,FE_k1,diamond,3,no,no,1,1,155,92,
gpt-4.1,80,24188,DR_k2,diamond,3,yes,yes,1,1,154,378,
gpt-4.1,82,16476,FE_k2,diamond,3,no,no,1,1,157,94,
gpt-4.1,82,16476,ED_k2,diamond,3,no,no,1,1,137,99,
gpt-4.1,82,16476,DR_k2,diamond,3,no,no,1,1,151,242,
gpt-4.1,82,16476,ED_k3,diamond,3,no,no,1,1,125,103,
gpt-4.1,85,22963,PROSE,diamondcut,1,yes,yes,1,1,137,226,
gpt-4.1,85,22963,RAW,diamondcut,1,yes,yes,1,1,103,219,
gpt-4.1,85,22963,ORACLE,diamondcut,1,yes,yes,1,1,152,226,
gpt-4.1,83,5385,ED_k2,diamond,3,yes,no,0,1,130,122,
gpt-4.1,85,22963,DR_k3,diamondcut,1,yes,yes,1,1,151,345,
gpt-4.1,83,5385,ED_k3,diamond,3,yes,no,0,1,122,127,
gpt-4.1,83,5385,DR_k1,diamond,3,yes,yes,1,1,140,166,
gpt-4.1,85,22963,ED_k3,diamondcut,1,yes,yes,1,1,128,247,
gpt-4.1,78,27693,FE_k1,diamond,3,no,no,1,1,167,295,
gpt-4.1,83,5385,FE_k1,diamond,3,yes,yes,1,1,142,198,
gpt-4.1,86,27728,PROSE,diamondcut,1,yes,yes,1,1,138,229,
gpt-4.1,86,27728,RAW,diamondcut,1,yes,yes,1,1,103,189,
gpt-4.1,86,27728,ORACLE,diamondcut,1,yes,yes,1,1,153,264,
gpt-4.1,83,5385,ED_k1,diamond,3,yes,no,0,1,132,193,
gpt-4.1,84,15580,ED_k2,diamondcut,1,no,no,1,1,145,217,
gpt-4.1,84,15580,ED_k1,diamondcut,1,no,no,1,1,147,213,
gpt-4.1,84,15580,DR_k1,diamondcut,1,no,no,1,1,157,216,
gpt-4.1,83,5385,FE_k2,diamond,3,yes,yes,1,1,144,279,
gpt-4.1,85,22963,DR_k2,diamondcut,1,yes,yes,1,1,152,234,
gpt-4.1,85,22963,DR_k1,diamondcut,1,yes,yes,1,1,152,221,
gpt-4.1,85,22963,ED_k1,diamondcut,1,yes,yes,1,1,149,243,
gpt-4.1,87,23386,PROSE,diamondcut,1,yes,yes,1,1,138,194,
gpt-4.1,87,23386,RAW,diamondcut,1,yes,yes,1,1,103,186,
gpt-4.1,87,23386,ORACLE,diamondcut,1,yes,yes,1,1,153,201,
gpt-4.1,84,15580,FE_k1,diamondcut,1,no,no,1,1,158,257,
gpt-4.1,84,15580,FE_k2,diamondcut,1,no,no,1,1,161,213,
gpt-4.1,87,23386,DR_k3,diamondcut,1,yes,yes,1,1,153,214,
gpt-4.1,84,15580,ED_k3,diamondcut,1,no,no,1,1,136,208,
gpt-4.1,84,15580,DR_k2,diamondcut,1,no,no,1,1,151,259,
gpt-4.1,85,22963,ED_k2,diamondcut,1,yes,yes,1,1,138,231,
gpt-4.1,87,23386,ED_k3,diamondcut,1,yes,yes,1,1,128,251,
gpt-4.1,86,27728,DR_k1,diamondcut,1,yes,yes,1,1,152,244,
gpt-4.1,88,10749,PROSE,diamondcut,1,yes,yes,1,1,145,240,
gpt-4.1,88,10749,RAW,diamondcut,1,yes,yes,1,1,115,233,
gpt-4.1,88,10749,ORACLE,diamondcut,1,yes,yes,1,1,161,237,
gpt-4.1,85,22963,FE_k2,diamondcut,1,yes,yes,1,1,158,229,
gpt-4.1,85,22963,FE_k1,diamondcut,1,yes,yes,1,1,155,324,
gpt-4.1,86,27728,DR_k2,diamondcut,1,yes,yes,1,1,152,224,
gpt-4.1,86,27728,DR_k3,diamondcut,1,yes,yes,1,1,153,224,
gpt-4.1,86,27728,ED_k3,diamondcut,1,yes,yes,1,1,129,234,
gpt-4.1,86,27728,ED_k1,diamondcut,1,yes,yes,1,1,149,275,
gpt-4.1,86,27728,FE_k2,diamondcut,1,yes,yes,1,1,159,253,
gpt-4.1,86,27728,ED_k2,diamondcut,1,yes,yes,1,1,139,250,
gpt-4.1,87,23386,ED_k1,diamondcut,1,yes,yes,1,1,149,223,
gpt-4.1,89,5131,PROSE,diamondcut,1,no,no,1,1,143,195,
gpt-4.1,89,5131,RAW,diamondcut,1,no,no,1,1,117,194,
gpt-4.1,89,5131,ORACLE,diamondcut,1,no,no,1,1,159,209,
gpt-4.1,87,23386,FE_k2,diamondcut,1,yes,yes,1,1,159,222,
gpt-4.1,87,23386,ED_k2,diamondcut,1,yes,yes,1,1,138,204,
gpt-4.1,87,23386,DR_k1,diamondcut,1,yes,yes,1,1,153,290,
gpt-4.1,86,27728,FE_k1,diamondcut,1,yes,yes,1,1,157,333,
gpt-4.1,88,10749,ED_k1,diamondcut,1,yes,yes,1,1,157,253,
gpt-4.1,88,10749,ED_k2,diamondcut,1,yes,yes,1,1,151,268,
gpt-4.1,88,10749,ED_k3,diamondcut,1,yes,yes,1,1,141,245,
gpt-4.1,88,10749,DR_k1,diamondcut,1,yes,yes,1,1,161,253,
gpt-4.1,90,26425,PROSE,diamondcut,1,yes,yes,1,1,143,161,
gpt-4.1,90,26425,RAW,diamondcut,1,yes,yes,1,1,110,216,
gpt-4.1,90,26425,ORACLE,diamondcut,1,yes,yes,1,1,159,220,
gpt-4.1,90,26425,DR_k2,diamondcut,1,yes,yes,1,1,159,207,
gpt-4.1,87,23386,FE_k1,diamondcut,1,yes,yes,1,1,157,330,
gpt-4.1,88,10749,DR_k2,diamondcut,1,yes,yes,1,1,160,238,
gpt-4.1,88,10749,FE_k1,diamondcut,1,yes,yes,1,1,165,253,
gpt-4.1,89,5131,DR_k3,diamondcut,1,no,no,1,1,160,214,
gpt-4.1,89,5131,DR_k2,diamondcut,1,no,no,1,1,153,214,
gpt-4.1,88,10749,DR_k3,diamondcut,1,yes,yes,1,1,162,267,
gpt-4.1,91,22472,PROSE,diamondcut,2,no,no,1,1,203,238,
gpt-4.1,91,22472,RAW,diamondcut,2,no,no,1,1,165,700,
gpt-4.1,91,22472,ORACLE,diamondcut,2,no,no,1,1,218,428,
gpt-4.1,88,10749,FE_k2,diamondcut,1,yes,yes,1,1,167,270,
gpt-4.1,90,26425,DR_k1,diamondcut,1,yes,yes,1,1,159,222,
gpt-4.1,89,5131,FE_k1,diamondcut,1,no,no,1,1,161,251,
gpt-4.1,89,5131,ED_k1,diamondcut,1,no,no,1,1,151,211,
gpt-4.1,89,5131,DR_k1,diamondcut,1,no,no,1,1,160,309,
gpt-4.1,90,26425,DR_k3,diamondcut,1,yes,yes,1,1,159,214,
gpt-4.1,89,5131,ED_k2,diamondcut,1,no,no,1,1,149,224,
gpt-4.1,90,26425,ED_k2,diamondcut,1,yes,yes,1,1,146,206,
gpt-4.1,89,5131,FE_k2,diamondcut,1,no,no,1,1,163,214,
gpt-4.1,92,23395,PROSE,diamondcut,2,no,no,1,1,152,3,
gpt-4.1,92,23395,RAW,diamondcut,2,no,yes,0,1,117,3,
gpt-4.1,92,23395,ORACLE,diamondcut,2,no,no,1,1,167,340,
gpt-4.1,92,23395,DR_k2,diamondcut,2,no,yes,0,1,167,218,
gpt-4.1,90,26425,ED_k1,diamondcut,1,yes,yes,1,1,156,207,
gpt-4.1,89,5131,ED_k3,diamondcut,1,no,no,1,1,141,224,
gpt-4.1,90,26425,FE_k2,diamondcut,1,yes,yes,1,1,165,219,
gpt-4.1,87,23386,DR_k2,diamondcut,1,yes,yes,1,1,145,325,
gpt-4.1,90,26425,FE_k1,diamondcut,1,yes,yes,1,1,162,214,
gpt-4.1,90,26425,ED_k3,diamondcut,1,yes,yes,1,1,136,207,
gpt-4.1,93,29075,PROSE,diamondcut,2,yes,yes,1,1,160,3,
gpt-4.1,93,29075,RAW,diamondcut,2,yes,yes,1,1,125,3,
gpt-4.1,93,29075,ORACLE,diamondcut,2,yes,yes,1,1,175,268,
gpt-4.1,91,22472,DR_k2,diamondcut,2,no,no,1,1,210,313,
gpt-4.1,92,23395,DR_k3,diamondcut,2,no,yes,0,1,167,189,
gpt-4.1,91,22472,ED_k3,diamondcut,2,no,no,1,1,191,274,
gpt-4.1,92,23395,DR_k1,diamondcut,2,no,no,1,1,167,234,
gpt-4.1,91,22472,ED_k2,diamondcut,2,no,no,1,1,204,347,
gpt-4.1,92,23395,ED_k2,diamondcut,2,no,no,1,1,154,146,
gpt-4.1,91,22472,ED_k1,diamondcut,2,no,no,1,1,215,390,
gpt-4.1,92,23395,ED_k3,diamondcut,2,no,no,1,1,142,132,
gpt-4.1,94,22043,PROSE,diamondcut,2,no,no,1,1,149,3,
gpt-4.1,94,22043,RAW,diamondcut,2,no,no,1,1,116,3,
gpt-4.1,94,22043,ORACLE,diamondcut,2,no,yes,0,1,165,250,
gpt-4.1,91,22472,FE_k1,diamondcut,2,no,no,1,1,222,440,
gpt-4.1,91,22472,FE_k2,diamondcut,2,no,no,1,1,226,386,
gpt-4.1,92,23395,FE_k2,diamondcut,2,no,no,1,1,173,307,
gpt-4.1,94,22043,DR_k3,diamondcut,2,no,yes,0,1,165,245,
gpt-4.1,92,23395,FE_k1,diamondcut,2,no,no,1,1,170,368,
gpt-4.1,91,22472,DR_k3,diamondcut,2,no,no,1,1,217,597,
gpt-4.1,93,29075,ED_k3,diamondcut,2,yes,no,0,1,151,149,
gpt-4.1,92,23395,ED_k1,diamondcut,2,no,no,1,1,157,384,
gpt-4.1,95,5098,PROSE,diamondcut,2,no,no,1,1,137,3,
gpt-4.1,95,5098,RAW,diamondcut,2,no,yes,0,1,111,47,
gpt-4.1,95,5098,ORACLE,diamondcut,2,no,no,1,1,153,161,
gpt-4.1,93,29075,DR_k1,diamondcut,2,yes,no,0,1,176,375,
gpt-4.1,93,29075,ED_k1,diamondcut,2,yes,yes,1,1,164,281,
gpt-4.1,95,5098,DR_k3,diamondcut,2,no,yes,0,1,154,218,
gpt-4.1,93,29075,DR_k3,diamondcut,2,yes,no,0,1,176,353,
gpt-4.1,93,29075,DR_k2,diamondcut,2,yes,no,0,1,169,231,
gpt-4.1,93,29075,ED_k2,diamondcut,2,yes,no,0,1,161,226,
gpt-4.1,94,22043,DR_k2,diamondcut,2,no,yes,0,1,165,174,
gpt-4.1,93,29075,FE_k2,diamondcut,2,yes,no,0,1,182,306,
gpt-4.1,96,23399,PROSE,diamondcut,2,no,no,1,1,199,192,
gpt-4.1,96,23399,RAW,diamondcut,2,no,no,1,1,164,524,
gpt-4.1,96,23399,ORACLE,diamondcut,2,no,,0,0,214,700,
gpt-4.1,94,22043,ED_k1,diamondcut,2,no,yes,0,1,162,177,
gpt-4.1,94,22043,ED_k3,diamondcut,2,no,yes,0,1,142,187,
gpt-4.1,93,29075,FE_k1,diamondcut,2,yes,no,0,1,178,287,
gpt-4.1,91,22472,DR_k1,diamondcut,2,no,,0,0,218,700,
gpt-4.1,94,22043,ED_k2,diamondcut,2,no,yes,0,1,152,247,
gpt-4.1,95,5098,DR_k1,diamondcut,2,no,no,1,1,153,218,
gpt-4.1,94,22043,DR_k1,diamondcut,2,no,yes,0,1,165,356,
gpt-4.1,95,5098,ED_k2,diamondcut,2,no,yes,0,1,143,130,
gpt-4.1,97,22036,PROSE,diamondcut,2,yes,no,0,1,193,700,
gpt-4.1,97,22036,RAW,diamondcut,2,yes,yes,1,1,160,358,
gpt-4.1,97,22036,ORACLE,diamondcut,2,yes,yes,1,1,209,276,
gpt-4.1,95,5098,ED_k3,diamondcut,2,no,yes,0,1,134,65,
gpt-4.1,94,22043,FE_k1,diamondcut,2,no,yes,0,1,168,281,
gpt-4.1,95,5098,FE_k1,diamondcut,2,no,yes,0,1,155,223,
gpt-4.1,95,5098,FE_k2,diamondcut,2,no,no,1,1,157,193,
gpt-4.1,95,5098,DR_k2,diamondcut,2,no,no,1,1,154,352,
gpt-4.1,94,22043,FE_k2,diamondcut,2,no,yes,0,1,171,259,
gpt-4.1,96,23399,DR_k3,diamondcut,2,no,no,1,1,214,257,
gpt-4.1,95,5098,ED_k1,diamondcut,2,no,no,1,1,145,200,
gpt-4.1,98,29711,PROSE,diamondcut,3,no,no,1,1,144,143,
gpt-4.1,98,29711,RAW,diamondcut,3,no,no,1,1,107,225,
gpt-4.1,98,29711,ORACLE,diamondcut,3,no,no,1,1,159,236,
gpt-4.1,96,23399,ED_k1,diamondcut,2,no,no,1,1,210,326,
gpt-4.1,96,23399,ED_k2,diamondcut,2,no,no,1,1,199,351,
gpt-4.1,96,23399,FE_k1,diamondcut,2,no,no,1,1,217,380,
gpt-4.1,96,23399,ED_k3,diamondcut,2,no,no,1,1,190,277,
gpt-4.1,96,23399,FE_k2,diamondcut,2,no,no,1,1,220,407,
gpt-4.1,97,22036,DR_k1,diamondcut,2,yes,no,0,1,209,302,
gpt-4.1,97,22036,ED_k2,diamondcut,2,yes,no,0,1,196,266,
gpt-4.1,97,22036,ED_k1,diamondcut,2,yes,no,0,1,199,270,
gpt-4.1,99,335,PROSE,diamondcut,3,no,yes,0,1,243,543,
gpt-4.1,99,335,RAW,diamondcut,3,no,yes,0,1,217,192,
gpt-4.1,99,335,ORACLE,diamondcut,3,no,,0,0,259,700,
gpt-4.1,97,22036,FE_k1,diamondcut,2,yes,yes,1,1,212,366,
gpt-4.1,97,22036,ED_k3,diamondcut,2,yes,no,0,1,186,400,
gpt-4.1,98,29711,ED_k1,diamondcut,3,no,no,1,1,156,202,
gpt-4.1,96,23399,DR_k2,diamondcut,2,no,no,1,1,213,700,
gpt-4.1,96,23399,DR_k1,diamondcut,2,no,no,1,1,214,635,
gpt-4.1,98,29711,ED_k2,diamondcut,3,no,no,1,1,145,224,
gpt-4.1,98,29711,ED_k3,diamondcut,3,no,no,1,1,133,290,
gpt-4.1,98,29711,FE_k1,diamondcut,3,no,no,1,1,163,263,
gpt-4.1,100,30274,PROSE,diamondcut,3,yes,yes,1,1,136,231,
gpt-4.1,100,30274,RAW,diamondcut,3,yes,yes,1,1,102,227,
gpt-4.1,100,30274,ORACLE,diamondcut,3,yes,no,0,1,151,239,
gpt-4.1,98,29711,DR_k1,diamondcut,3,no,no,1,1,159,288,
gpt-4.1,97,22036,DR_k3,diamondcut,2,yes,,0,0,209,700,
gpt-4.1,97,22036,FE_k2,diamondcut,2,yes,yes,1,1,215,598,
gpt-4.1,98,29711,DR_k2,diamondcut,3,no,no,1,1,159,519,
gpt-4.1,99,335,DR_k1,diamondcut,3,no,yes,0,1,260,250,
gpt-4.1,98,29711,FE_k2,diamondcut,3,no,no,1,1,167,270,
gpt-4.1,99,335,DR_k2,diamondcut,3,no,yes,0,1,254,242,
gpt-4.1,100,30274,DR_k2,diamondcut,3,yes,yes,1,1,143,246,
gpt-4.1,101,28151,PROSE,diamondcut,3,yes,yes,1,1,232,502,
gpt-4.1,101,28151,RAW,diamondcut,3,yes,yes,1,1,197,443,
gpt-4.1,101,28151,ORACLE,diamondcut,3,yes,yes,1,1,247,584,
gpt-4.1,101,28151,DR_k1,diamondcut,3,yes,yes,1,1,248,624,
gpt-4.1,101,28151,DR_k2,diamondcut,3,yes,yes,1,1,241,317,
gpt-4.1,99,335,FE_k2,diamondcut,3,no,yes,0,1,263,408,
gpt-4.1,98,29711,DR_k3,diamondcut,3,no,no,1,1,159,582,
gpt-4.1,100,30274,DR_k3,diamondcut,3,yes,yes,1,1,151,372,
gpt-4.1,100,30274,DR_k1,diamondcut,3,yes,yes,1,1,151,284,
gpt-4.1,99,335,FE_k1,diamondcut,3,no,yes,0,1,261,554,
gpt-4.1,100,30274,ED_k2,diamondcut,3,yes,yes,1,1,138,224,
gpt-4.1,102,30854,PROSE,diamondcut,3,yes,yes,1,1,140,280,
gpt-4.1,102,30854,RAW,diamondcut,3,yes,yes,1,1,105,234,
gpt-4.1,102,30854,ORACLE,diamondcut,3,yes,yes,1,1,155,258,
gpt-4.1,99,335,ED_k2,diamondcut,3,no,yes,0,1,249,549,
gpt-4.1,100,30274,ED_k3,diamondcut,3,yes,yes,1,1,127,278,
gpt-4.1,99,335,ED_k3,diamondcut,3,no,yes,0,1,240,525,
gpt-4.1,100,30274,FE_k1,diamondcut,3,yes,no,0,1,154,358,
gpt-4.1,99,335,ED_k1,diamondcut,3,no,,0,0,251,700,
gpt-4.1,100,30274,FE_k2,diamondcut,3,yes,yes,1,1,157,247,
gpt-4.1,101,28151,DR_k3,diamondcut,3,yes,yes,1,1,248,311,
gpt-4.1,100,30274,ED_k1,diamondcut,3,yes,yes,1,1,148,258,
gpt-4.1,103,9572,PROSE,diamondcut,3,yes,yes,1,1,152,209,
gpt-4.1,103,9572,RAW,diamondcut,3,yes,yes,1,1,126,293,
gpt-4.1,103,9572,ORACLE,diamondcut,3,yes,yes,1,1,168,355,
gpt-4.1,103,9572,DR_k1,diamondcut,3,yes,yes,1,1,168,409,
gpt-4.1,99,335,DR_k3,diamondcut,3,no,yes,0,1,260,662,
gpt-4.1,102,30854,ED_k2,diamondcut,3,yes,yes,1,1,141,207,
gpt-4.1,102,30854,DR_k1,diamondcut,3,yes,yes,1,1,156,354,
gpt-4.1,102,30854,DR_k3,diamondcut,3,yes,yes,1,1,155,345,
gpt-4.1,102,30854,ED_k3,diamondcut,3,yes,yes,1,1,130,265,
gpt-4.1,102,30854,DR_k2,diamondcut,3,yes,yes,1,1,156,482,
gpt-4.1,102,30854,ED_k1,diamondcut,3,yes,yes,1,1,152,357,
gpt-4.1,101,28151,ED_k2,diamondcut,3,yes,yes,1,1,233,685,
gpt-4.1,104,10752,PROSE,diamondcut,3,no,no,1,1,246,376,
gpt-4.1,104,10752,RAW,diamondcut,3,no,no,1,1,216,439,
gpt-4.1,104,10752,ORACLE,diamondcut,3,no,yes,0,1,262,517,
gpt-4.1,101,28151,ED_k1,diamondcut,3,yes,no,0,1,244,700,
gpt-4.1,101,28151,ED_k3,diamondcut,3,yes,yes,1,1,223,645,
gpt-4.1,102,30854,FE_k1,diamondcut,3,yes,yes,1,1,158,379,
gpt-4.1,102,30854,FE_k2,diamondcut,3,yes,yes,1,1,162,326,
gpt-4.1,101,28151,FE_k1,diamondcut,3,yes,,0,0,250,700,
gpt-4.1,101,28151,FE_k2,diamondcut,3,yes,,0,0,253,700,
gpt-4.1,103,9572,DR_k2,diamondcut,3,yes,yes,1,1,162,266,
gpt-4.1,105,23656,PROSE,frontdoor,1,yes,yes,1,1,154,191,
gpt-4.1,105,23656,RAW,frontdoor,1,yes,yes,1,1,118,207,
gpt-4.1,105,23656,ORACLE,frontdoor,1,yes,yes,1,1,169,214,
gpt-4.1,105,23656,DR_k1,frontdoor,1,yes,yes,1,1,170,225,
gpt-4.1,103,9572,ED_k2,diamondcut,3,yes,yes,1,1,158,226,
gpt-4.1,103,9572,ED_k1,diamondcut,3,yes,yes,1,1,166,262,
gpt-4.1,103,9572,FE_k2,diamondcut,3,yes,yes,1,1,172,244,
gpt-4.1,103,9572,DR_k3,diamondcut,3,yes,yes,1,1,169,331,
gpt-4.1,103,9572,ED_k3,diamondcut,3,yes,yes,1,1,150,304,
gpt-4.1,97,22036,DR_k2,diamondcut,2,yes,yes,1,1,202,562,
gpt-4.1,103,9572,FE_k1,diamondcut,3,yes,yes,1,1,170,423,
gpt-4.1,105,23656,ED_k1,frontdoor,1,yes,yes,1,1,166,214,
gpt-4.1,106,24056,PROSE,frontdoor,1,yes,yes,1,1,143,291,
gpt-4.1,106,24056,RAW,frontdoor,1,yes,yes,1,1,110,211,
gpt-4.1,106,24056,ORACLE,frontdoor,1,yes,yes,1,1,158,269,
gpt-4.1,105,23656,DR_k2,frontdoor,1,yes,yes,1,1,169,214,
gpt-4.1,105,23656,DR_k3,frontdoor,1,yes,yes,1,1,168,216,
gpt-4.1,105,23656,ED_k2,frontdoor,1,yes,yes,1,1,155,209,
gpt-4.1,105,23656,FE_k2,frontdoor,1,yes,yes,1,1,176,244,
gpt-4.1,104,10752,DR_k2,diamondcut,3,no,no,1,1,261,638,
gpt-4.1,105,23656,FE_k1,frontdoor,1,yes,yes,1,1,172,216,
gpt-4.1,104,10752,FE_k2,diamondcut,3,no,no,1,1,266,538,
gpt-4.1,105,23656,ED_k3,frontdoor,1,yes,yes,1,1,144,230,
gpt-4.1,107,21883,PROSE,frontdoor,1,no,no,1,1,143,217,
gpt-4.1,107,21883,RAW,frontdoor,1,no,no,1,1,110,208,
gpt-4.1,107,21883,ORACLE,frontdoor,1,no,no,1,1,159,196,
gpt-4.1,107,21883,DR_k1,frontdoor,1,no,no,1,1,159,259,
gpt-4.1,104,10752,FE_k1,diamondcut,3,no,no,1,1,266,467,
gpt-4.1,104,10752,DR_k1,diamondcut,3,no,no,1,1,262,690,
gpt-4.1,104,10752,ED_k2,diamondcut,3,no,no,1,1,250,599,
gpt-4.1,106,24056,DR_k3,frontdoor,1,yes,yes,1,1,151,187,
gpt-4.1,104,10752,ED_k1,diamondcut,3,no,no,1,1,258,644,
gpt-4.1,106,24056,DR_k2,frontdoor,1,yes,yes,1,1,158,292,
gpt-4.1,108,29338,PROSE,frontdoor,1,no,no,1,1,143,271,
gpt-4.1,108,29338,RAW,frontdoor,1,no,no,1,1,110,211,
gpt-4.1,108,29338,ORACLE,frontdoor,1,no,no,1,1,158,213,
gpt-4.1,108,29338,DR_k1,frontdoor,1,no,no,1,1,159,260,
gpt-4.1,106,24056,ED_k1,frontdoor,1,yes,yes,1,1,148,303,
gpt-4.1,108,29338,DR_k3,frontdoor,1,no,no,1,1,159,238,
gpt-4.1,106,24056,ED_k3,frontdoor,1,yes,yes,1,1,135,242,
gpt-4.1,106,24056,ED_k2,frontdoor,1,yes,yes,1,1,145,314,
gpt-4.1,104,10752,DR_k3,diamondcut,3,no,no,1,1,263,661,
gpt-4.1,107,21883,DR_k2,frontdoor,1,no,no,1,1,159,218,
gpt-4.1,106,24056,FE_k2,frontdoor,1,yes,yes,1,1,164,222,
gpt-4.1,109,8983,PROSE,frontdoor,1,yes,yes,1,1,136,248,
gpt-4.1,109,8983,RAW,frontdoor,1,yes,yes,1,1,106,198,
gpt-4.1,109,8983,ORACLE,frontdoor,1,yes,yes,1,1,151,279,
